feed_fe_percent,ore_mass_flow,solid_feed_percent,conc_fe,tail_fe,conc_mass,tail_mass,mass_pull_pct,fe_recovery_percent
38.015,99.7338894233293,30.094322777310307,55.20735327433629,12.731342816983869,59.36730503472597,40.36837295579172,59.52570924285947,86.44632011248106
37.671145181104336,102.32009537319009,28.815628315150377,55.13116859855898,12.658312151839054,60.25608554892274,42.05498195451066,58.88978634074948,86.18433880564602
38.00922529519897,102.88953652824708,28.703591439651696,55.36341778140958,12.739547205839028,60.99437124587534,41.89374153484556,59.281413158207855,86.34802782378128
37.98079841377986,99.64095572734821,29.00191507676226,55.31188901673187,12.72302549252366,59.09878622112963,40.55265037468792,59.31174163247104,86.37639564138439
37.95788177504024,100.77826930719885,28.948844329051198,55.30580703104746,12.707729561432494,59.73500708464645,41.039601244548734,59.27369808520756,86.36361027059922
37.95788177504024,99.59209215772367,29.490687051721814,55.23074361518162,12.707118956949635,59.14045225897534,40.45556270093371,59.38267886301133,86.40496671819793
37.95788177504024,100.0514860723242,30.457869562093926,55.12242143192555,12.707888046382745,59.56161899159092,40.48856881602842,59.53096883392179,86.45085022821412
37.95788177504024,100.26873413036083,30.095188849507647,55.16853505058375,12.705435541961194,59.628507807987546,40.63945374538024,59.468695127300265,86.43266268088443
37.95788177504024,99.91899097043887,30.89444016337126,55.07604108429464,12.704382317975986,59.55249149883115,40.36776718686073,59.60077350706015,86.47939497216855
37.95788177504024,100.00271093544839,30.62693112182723,55.102890668514554,12.701685172098195,59.56623115181437,40.43617558527082,59.56461639351386,86.46906495720346
37.95788177504024,100.98706755771434,29.999906036170046,55.17713004720585,12.705477509030501,60.04215238646474,40.941627521401735,59.45528852211746,86.42664009075996
37.95788177504024,99.9950333386875,30.285875391619246,55.140114513483184,12.705988385800078,59.50721461291089,40.491056883185095,59.510170281515265,86.44838569989346
37.95788177504024,102.12426065982064,30.26024068790871,55.14284785182956,12.704994233384658,60.76611649658916,41.351301816591324,59.502136029168575,86.44099935188837
37.95788177504024,100.43494338089104,29.790697789082245,55.20105131792849,12.709863152942395,59.68048972126948,40.75976969225875,59.42203750236237,86.41575315039557
37.95788177504024,100.00271093544839,30.66631161039051,55.097161731495255,12.707101335800784,59.57027607348952,40.43400786254051,59.56866120553676,86.46594612474597
37.95788177504024,101.00913678093647,29.927611277218155,55.183187662528745,12.707654823828896,60.04455775632256,40.961211339750236,59.444679629867714,86.42070521730034
37.95788177504024,101.56830591548106,29.449988106568632,55.23816565337401,12.706431788394523,60.300910014244714,41.265500465032694,59.3698097755253,86.39785029696363
37.95788177504024,100.22154138143787,29.513715473775747,55.22934918430695,12.705500993817767,59.517839363836956,40.708045095843346,59.38627419160838,86.40801648315527
37.95788177504024,100.22154138143787,29.592985389579272,55.223924111434975,12.707434368194534,59.52136117125018,40.7002009324691,59.38978821400783,86.40464124847986
37.95788177504024,102.62242745327089,29.743494141043474,55.20724413323647,12.709150161967848,60.96555214236924,41.64917322152443,59.40763014023411,86.40449327405719
37.95788177504024,101.76071311393353,29.51046020735309,55.22921236342138,12.705516012456288,60.43117189649957,41.332258054876135,59.38556250960968,86.40676691609171
37.95788177504024,100.05456370515267,29.58808980063848,55.224640320192115,12.707529168935787,59.42390391646493,40.63616478468305,59.39149771476608,86.40824898538457
37.95788177504024,101.52028389637289,29.549088393193404,55.228204160708785,12.707709859949583,60.283919285719804,41.231659864871105,59.381157116596306,86.3987797836232
